Time,Time2,LAT,LONG,TEMP1C,TEMP1F
15:01:40,01:40.2,44.48061167,-73.20622167,28.75,83.75
15:01:41,01:41.2,44.480615,-73.20620333,28.75,83.75
15:01:42,01:42.2,44.48061833,-73.20619,28.5,83.3
15:01:43,01:43.2,44.48062167,-73.20617333,28.5,83.3
15:01:44,01:44.2,44.48062667,-73.20614833,27.75,81.95
15:01:45,01:45.2,44.48062333,-73.20612667,25.5,77.9
15:01:46,01:46.2,44.48062833,-73.2061,28.5,83.3
15:01:47,01:47.2,44.48063167,-73.20607333,28.75,83.75
15:01:48,01:48.2,44.48063167,-73.20604833,29,84.2
15:01:49,01:49.2,44.48061333,-73.20603333,25.75,78.35
15:01:50,01:50.2,44.48059833,-73.20602,28,82.4
15:01:51,01:51.2,44.480595,-73.206,28.75,83.75
15:01:52,01:52.2,44.48059833,-73.20597333,27.5,81.5
15:01:53,01:53.2,44.48059167,-73.20595,28.75,83.75
15:01:54,01:54.2,44.48058667,-73.20593333,28.75,83.75
15:01:55,01:55.2,44.48059,-73.205915,28.5,83.3
15:01:56,01:56.2,44.48059333,-73.205895,28.75,83.75
15:01:57,01:57.2,44.480585,-73.20587667,28.75,83.75
15:01:58,01:58.2,44.48058833,-73.20585,28.75,83.75
15:01:59,01:59.2,44.48058667,-73.20582833,28.25,82.85
15:02:00,02:00.2,44.480585,-73.20580833,28.75,83.75
15:02:01,02:01.2,44.48058833,-73.205785,28.75,83.75
15:02:02,02:02.2,44.48059667,-73.20576,28.75,83.75
15:02:03,02:03.2,44.48059833,-73.20573833,28.75,83.75
15:02:04,02:04.2,44.48060667,-73.20572,29,84.2
15:02:05,02:05.2,44.480615,-73.20570167,29,84.2
15:02:06,02:06.2,44.48062667,-73.20568167,29,84.2
15:02:07,02:07.2,44.480635,-73.20565833,29,84.2
15:02:08,02:08.2,44.48063333,-73.20564167,29,84.2
15:02:09,02:09.2,44.48064,-73.20561833,29,84.2
15:02:10,02:10.2,44.48065333,-73.20559167,28,82.4
15:02:11,02:11.2,44.48065333,-73.20557,28.75,83.75
15:02:12,02:12.2,44.48065333,-73.20554667,28.5,83.3
15:02:13,02:13.2,44.48065,-73.20552667,28.75,83.75
15:02:14,02:14.2,44.48065167,-73.205505,28.75,83.75
15:02:15,02:15.2,44.480655,-73.20548333,29,84.2
15:02:16,02:16.2,44.48066,-73.20546167,28.75,83.75
15:02:17,02:17.2,44.48065667,-73.205445,29,84.2
15:02:18,02:18.2,44.48064333,-73.205435,28,82.4
15:02:19,02:19.2,44.480645,-73.20541833,29,84.2
15:02:20,02:20.2,44.48064667,-73.20539833,29,84.2
15:02:21,02:21.2,44.48065333,-73.20537667,28.75,83.75
15:02:22,02:22.2,44.48066667,-73.20535667,28.75,83.75
15:02:23,02:23.2,44.480675,-73.20533833,28.75,83.75
15:02:24,02:24.2,44.480685,-73.20531333,28.75,83.75
15:02:25,02:25.2,44.480685,-73.205295,28.75,83.75
15:02:26,02:26.2,44.48066833,-73.205275,26.25,79.25
15:02:27,02:27.2,44.48066167,-73.205255,28.75,83.75
15:02:28,02:28.2,44.48066667,-73.20523167,28.75,83.75
15:02:29,02:29.2,44.48067667,-73.20520667,28.5,83.3
15:02:30,02:30.2,44.48067833,-73.20518333,28.5,83.3
15:02:31,02:31.2,44.480685,-73.20515667,28.5,83.3
15:02:32,02:32.2,44.48067667,-73.20513833,28.5,83.3
15:02:33,02:33.2,44.48067,-73.20511167,28.5,83.3
15:02:34,02:34.2,44.48065,-73.20509333,28.5,83.3
15:02:35,02:35.2,44.48064333,-73.20507167,28.5,83.3
15:02:36,02:36.2,44.48065,-73.20504667,28.5,83.3
15:02:37,02:37.2,44.48064167,-73.20502833,28.5,83.3
15:02:38,02:38.2,44.48063333,-73.20501333,28.25,82.85
15:02:39,02:39.2,44.480625,-73.20499667,28.25,82.85
15:02:40,02:40.2,44.48063,-73.204975,28.25,82.85
15:02:41,02:41.2,44.48063333,-73.20495833,28,82.4
15:02:42,02:42.2,44.480635,-73.20493667,28,82.4
15:02:43,02:43.2,44.48063667,-73.20491333,28.25,82.85
15:02:44,02:44.2,44.48063333,-73.204895,28.25,82.85
15:02:45,02:45.2,44.48062833,-73.204875,28.25,82.85
15:02:46,02:46.2,44.48062833,-73.20485333,28.5,83.3
15:02:47,02:47.2,44.48063167,-73.20482833,28.5,83.3
15:02:48,02:48.2,44.48063667,-73.204805,28.75,83.75
15:02:49,02:49.2,44.48063,-73.204785,29,84.2
15:02:50,02:50.2,44.48062667,-73.20476833,28.75,83.75
15:02:51,02:51.2,44.48062333,-73.20475,29,84.2
15:02:52,02:52.2,44.48061333,-73.20473833,28.75,83.75
15:02:53,02:53.2,44.48060833,-73.20472167,28.5,83.3
15:02:54,02:54.2,44.480595,-73.20470667,28.5,83.3
15:02:55,02:55.2,44.48059167,-73.20468667,28.5,83.3
15:02:56,02:56.2,44.48058167,-73.204645,28.5,83.3
15:02:57,02:57.2,44.48056,-73.20463,27.75,81.95
15:02:58,02:58.2,44.480555,-73.20461333,28.5,83.3
15:02:59,02:59.2,44.48056333,-73.20459,28.5,83.3
15:03:00,03:00.2,44.48057167,-73.20456667,28.5,83.3
15:03:01,03:01.2,44.48056667,-73.20455,28.5,83.3
15:03:02,03:02.2,44.48057833,-73.204525,28.25,82.85
15:03:03,03:03.2,44.48058167,-73.20450667,28.5,83.3
15:03:04,03:04.2,44.48058167,-73.20449167,28.5,83.3
15:03:05,03:05.2,44.480585,-73.204475,27.25,81.05
15:03:06,03:06.2,44.48059,-73.204455,28.25,82.85
15:03:07,03:07.2,44.48059333,-73.20443667,28.25,82.85
15:03:08,03:08.2,44.48060167,-73.204415,28.25,82.85
15:03:09,03:09.2,44.48060333,-73.204395,28.25,82.85
15:03:10,03:10.2,44.48060167,-73.20438,28.25,82.85
15:03:11,03:11.2,44.48059667,-73.20436667,28.5,83.3
15:03:12,03:12.2,44.480595,-73.20435333,28.5,83.3
15:03:13,03:13.2,44.480595,-73.20435333,26.25,79.25
15:03:14,03:14.2,44.48059,-73.204345,28.5,83.3
15:03:15,03:15.2,44.480585,-73.20433,28.75,83.75
15:03:16,03:16.2,44.48057667,-73.20431667,28.75,83.75
15:03:17,03:17.2,44.48056667,-73.204305,28.75,83.75
15:03:18,03:18.2,44.48056167,-73.20429,28.75,83.75
15:03:19,03:19.2,44.48056833,-73.20426833,29,84.2
15:03:20,03:20.2,44.480575,-73.204245,29,84.2
15:03:21,03:21.2,44.48058333,-73.20422167,28.75,83.75
